iteration,original_objective,formulation_objective,raw_constraint_violation,undercured_voxels,overcured_voxels
884,2455.277171515856,2493.4955565120117,3.8218384996155637,16,136
885,2467.285691244584,2492.073864268539,2.478817302395491,40,16
886,2455.4109197295243,2502.7919455372407,4.738102580771626,12,136
887,2469.467417514923,2493.1833163894503,2.3715898874527133,40,12
888,2455.7093213836956,2502.782003459636,4.70726820759403,12,136
889,2468.4106276593325,2491.766868960201,2.335624130086866,40,28
890,2457.4973799607246,2494.356705454675,3.685932549395057,16,136
891,2467.4618538808345,2490.5237515176527,2.306189763681811,36,20
892,2456.034756598605,2492.7919442095927,3.6757187610987767,16,136
893,2466.852821669264,2490.6341880394616,2.3781366370197814,40,32
894,2457.650052272652,2493.8314777770706,3.6181425504418914,16,136
895,2467.5430181496736,2490.720674131679,2.317765598200549,40,28
896,2457.7367162633313,2493.93693936836,3.620022310502881,16,136
897,2467.7042787343566,2490.8423098347153,2.3138031100358782,48,20
898,2457.146518297986,2499.4604143130437,4.231389601505792,16,136
899,2467.698525292623,2492.1868829090627,2.4488357616439833,40,32
900,2457.396930730863,2493.865528138649,3.6468597407786314,16,136
901,2467.4860570698256,2490.9435122412165,2.3457455171390946,40,32
902,2458.0657950281543,2493.37852218475,3.531272715659597,16,136
903,2467.939756275468,2491.121526911647,2.318177063617901,40,28
904,2458.1407679702415,2493.4706504739906,3.532988250374909,16,136
905,2468.1052418903523,2491.3315797382697,2.322633784791745,48,20
906,2457.547638128333,2499.0361497240187,4.148851159568584,16,136
907,2469.1490184424224,2493.974359799585,2.48253413571622,40,16
908,2455.972524479205,2501.9338908333675,4.596136635416264,12,136
909,2468.7808521652087,2492.601925404807,2.382107323959832,40,16
910,2456.445847271818,2501.746717814952,4.530087054313384,12,128
911,2467.97571703858,2491.561010743696,2.358529370511606,36,32
912,2458.1518607820985,2491.0586248889927,3.29067641068941,16,120
913,2465.7799703596893,2489.1185418733794,2.3338571513690156,36,32
914,2457.818394766747,2491.5159997478036,3.369760498105662,16,136
915,2467.9298184660024,2490.9151209111596,2.2985302445157316,40,20
916,2456.4851186457786,2494.9221075937826,3.8436988948003927,16,136
917,2467.1902118845596,2490.8274858027994,2.363727391823967,40,32
918,2457.9996017669177,2493.5603263280345,3.556072456111673,16,136
919,2467.89256764394,2490.9723558168057,2.3079788172866067,40,28
920,2458.093579338712,2493.645164450096,3.555158511138422,16,136
921,2468.061141809738,2491.178299987292,2.311715817755414,48,20
922,2457.4856542666726,2499.150912288086,4.16652580214134,16,136
923,2466.8244745291718,2491.0713810944712,2.4246906565299455,40,32
924,2457.595163948862,2493.7168468499717,3.6121682901109544,16,136
925,2467.6920709343344,2491.0454184347695,2.3353347500435198,40,24
926,2457.575179948569,2495.8596459914374,3.828446604286871,16,136
927,2469.1197409528136,2492.34677189152,2.3227030938706186,48,12
928,2456.613970020014,2503.7482089900514,4.713423897003722,16,136
929,2468.9556003455195,2493.428145298951,2.447254495343177,40,32
930,2457.7272295676867,2493.781787153613,3.605455758592644,16,136
931,2467.8163559066493,2491.087764401199,2.327140849454947,40,32
932,2458.3289511122503,2493.3222618226628,3.4993310710412535,16,136
933,2468.202912359564,2491.195230557374,2.299231819780995,40,28
934,2458.4039240543375,2493.4143901119032,3.5010466057565734,16,136
935,2468.368397974448,2491.3628246780013,2.29944267035535,48,20
936,2457.7718184606674,2498.94091361017,4.116909514950239,16,136
937,2467.1106387231675,2491.2943612773424,2.4183722554174922,40,32
938,2457.881328142857,2493.5068481720555,3.562552002919855,16,136
939,2467.9782351283297,2491.264586487081,2.328635135875148,40,32
940,2458.592088925394,2493.023911056755,3.4431822131360876,16,128
941,2468.4630262999854,2491.876570189396,2.341354388941038,40,16
942,2456.855974564603,2501.631133896697,4.477515933209397,12,136
943,2469.3928273008296,2492.690638005388,2.3297810704558466,40,4
944,2455.126789933374,2503.0833889471364,4.795659901376247,12,136
945,2468.507593797361,2492.3738679665826,2.386627416922166,40,32
946,2458.2735038477003,2493.3883207253466,3.5114816877646033,16,136
947,2468.166469724722,2491.1712244857113,2.300475476098919,40,28
948,2458.3807747726746,2493.5216110053843,3.51408362327099,16,136
949,2468.3483372437,2491.2725429560373,2.2924205712337486,48,20
950,2457.7728497006347,2499.027358843374,4.125450914273907,16,136
951,2467.111669963135,2491.2009864534843,2.408931649034956,40,32
952,2457.882359382824,2493.593293405259,3.5710934022435215,16,136
953,2467.979266368297,2491.171211663223,2.319194529492613,40,32
954,2458.5870862733677,2493.1439617693723,3.4556875496004578,16,128
955,2467.397381013782,2490.4731341289344,2.3075753115152517,36,32
956,2458.624191971132,2490.8237238510524,3.219953187992063,16,112
957,2464.892007568032,2487.9480303410264,2.3056022772994194,28,32
958,2458.0948258406047,2487.1652013439884,2.9070375503383703,16,112
959,2464.1221434502095,2486.6119728850317,2.2489829434822406,28,32
960,2457.691572510254,2487.7328604022514,3.0041287891997204,16,128
961,2468.36317773526,2491.3137225555956,2.2950544820335863,36,4
962,2454.6437754246763,2501.432263468563,4.678848804388672,12,136
963,2469.2592217819783,2493.237204582456,2.397798280047776,40,16
964,2456.180633156847,2502.523800951323,4.634316779447655,12,136
965,2469.9466837129357,2493.385143086394,2.343845937345815,40,0
966,2453.5874431677557,2504.44561253929,5.085816937153403,12,136
967,2468.1903383550584,2493.203967799757,2.5013629444698466,40,24
968,2456.4879236069855,2496.928556315233,4.044063270824731,16,136
969,2467.341488392464,2490.3986360988665,2.3057147706402867,32,32
970,2458.1240730910204,2489.698522720293,3.1574449629272765,16,128
971,2467.032839830299,2490.177857320921,2.3145017490621766,36,32
972,2458.2575747487626,2491.018221563702,3.27606468149391,16,128
973,2467.2069691891734,2490.256383832464,2.3049414643290884,40,32
974,2458.4107194609505,2493.415557202021,3.500483774107024,16,136
975,2468.2904047946618,2491.410826092939,2.3120421298277014,48,16
976,2457.3777036524325,2502.298517251211,4.49208135987783,16,136
977,2466.108370590075,2491.1865201805304,2.5078149590455334,40,32
978,2456.9728899662746,2494.1363725026144,3.716348253633991,16,136
979,2467.397386859038,2490.9623922795854,2.356500542054735,40,24
980,2456.9954614707167,2498.1610169687465,4.116555549802961,16,136
981,2468.7111035954877,2491.904995327556,2.3193891732068597,40,28
982,2457.9261114934175,2493.895208706538,3.596909721312053,16,136
983,2467.8936739644423,2490.923272623459,2.3029598659016575,40,20
984,2456.4258961612672,2494.8758326044353,3.844993644316815,16,136
985,2467.1309894000487,2490.869179171995,2.373818977194609,40,32
986,2457.9425248031393,2493.5161968594202,3.557367205628098,16,136
987,2468.9002879107124,2492.2288367029764,2.332854879226414,40,20
988,2457.08085936997,2498.1235486502487,4.104268928027865,16,136
989,2468.881737664859,2492.1579016716937,2.3276164006834854,48,20
990,2457.3202463249495,2499.32758633013,4.200734000518071,16,136
991,2466.659066587449,2490.935417564139,2.4276350976689565,40,32
992,2457.425786273531,2493.8984530439698,3.647266677043881,16,136
993,2467.522693259003,2490.9005192587388,2.337782599973573,40,32
994,2458.1305131640743,2493.4023513679836,3.527183820390927,16,136
995,2468.009572290773,2491.1022375066877,2.3092665215914803,40,28
996,2458.2105839855462,2493.492666781643,3.528208279609682,16,136
997,2468.175057905657,2491.315261416424,2.314020351076694,48,20
998,2457.610494501394,2499.0512063894275,4.14407118880335,16,136
999,2469.218834457727,2493.879245486226,2.4660411028498785,40,16
1000,2456.0794777560186,2501.944277556446,4.586479980042762,12,136
1001,2468.881136653582,2492.5840125815566,2.370287592797469,40,24
1002,2457.6864070863426,2495.784591304404,3.80981842180611,16,128
1003,2467.133466671899,2490.2824435120474,2.3148976840148263,36,32
1004,2458.3438666038596,2491.0154370864134,3.267157048255368,16,112
1005,2464.6116822007593,2487.7268731092126,2.311519090845345,28,32
1006,2457.8121389722705,2487.4325891893704,2.962045021710014,16,120
1007,2465.2879288586455,2487.777806756945,2.2489877898299744,28,28
1008,2457.7027440489824,2487.2333302845627,2.953058623558025,16,128
1009,2466.313289077605,2488.989703649886,2.2676414572280703,32,20
1010,2456.155764816582,2490.4485008105357,3.4292735993953456,16,136
1011,2467.194429183621,2490.840673434309,2.364624425068752,40,16
1012,2456.188216764658,2502.589317456192,4.640110069153394,12,136
1013,2469.8292223985113,2493.4554800110773,2.3626257612565746,48,4
1014,2455.425303564237,2508.4651807785044,5.303987721426752,12,136
1015,2468.5515419289713,2493.063432862553,2.451189093358165,40,32
1016,2457.256032011494,2494.4225661852684,3.7166534173774552,16,136
1017,2467.345158350456,2490.505796737226,2.3160638386769534,40,32
1018,2457.8503760861604,2494.0094937175977,3.615911763143746,16,136
1019,2467.7243373334745,2490.5651636455173,2.2840826312042624,40,20
1020,2456.2591981037353,2495.234133385579,3.897493528184337,16,136
1021,2466.9642913425164,2490.551385168538,2.3587093826021643,40,32
1022,2457.7736812248745,2493.872352119831,3.6098670894956166,16,136
1023,2467.6666471018957,2490.664961334456,2.2998314232560593,40,28
1024,2457.8676587966697,2493.9571902418934,3.60895314452237,16,136
1025,2467.835221267695,2490.7947655421717,2.2959544274476595,40,28
1026,2458.0362329624677,2493.8016124881756,3.576537952570767,16,136
1027,2468.0009731076916,2490.994341938747,2.2993368831055054,48,20
1028,2457.512057525575,2499.392362905489,4.188030537991373,16,136
1029,2469.0671727906492,2493.5692894389445,2.450211664829526,40,16
1030,2455.913340798198,2502.249691306615,4.633635050841695,12,136
1031,2468.714969573291,2492.2604044381487,2.3545434864857646,40,24
1032,2457.5202400060516,2496.086026327265,3.856578632121328,16,128
1033,2466.967299591608,2489.9879449174177,2.3020645325809506,36,32
1034,2458.1776995235687,2491.298574978419,3.3120875454850296,16,128
1035,2467.127093963979,2490.0264607645686,2.2899366800589775,36,32
1036,2458.3645272823746,2491.146553414121,3.278202613174661,16,128
1037,2467.313921722785,2490.1213889292867,2.2807467206501597,40,32
1038,2458.530204588515,2493.4621126146994,3.493190802618418,16,136
1039,2468.4127519654257,2491.4364208808283,2.3023668915402706,48,16
1040,2457.5658307323915,2502.3507930695405,4.4784962337149015,16,136
1041,2468.561811619732,2493.7550957364956,2.5193284116763675,40,24
1042,2456.3345068740796,2498.4241142528235,4.208960737874394,16,136
1043,2467.57968211619,2490.858021130679,2.3278339014489156,40,32
1044,2458.220000904603,2493.5527124190285,3.533271151442573,16,136
1045,2468.118262808863,2491.0341742446,2.29159114357367,40,20
1046,2456.6531235791244,2494.747608847766,3.8094485268641796,16,136
1047,2467.358216817905,2490.992906108045,2.3634689290140196,40,32
1048,2458.167606700263,2493.3858275820176,3.5218220881754605,16,136
1049,2468.060572577285,2491.1177374520307,2.3057164874745837,40,28
1050,2458.269875882864,2493.4789573148864,3.5209081432022167,16,136
1051,2469.296089494367,2492.509669825139,2.3213580330771926,48,12
1052,2456.793515850004,2503.5356947466144,4.674217889661035,16,136
1053,2469.1355846964075,2493.6166040950075,2.4481019398599764,40,32
1054,2457.9072139185755,2493.5693505326726,3.566213661409714,16,136
1055,2467.996340257537,2491.2762231972547,2.3279882939717425,40,32
1056,2458.508935463139,2493.140107694146,3.4631172231006984,16,128
1057,2467.31560920241,2490.4817397098313,2.316613050742113,40,32
1058,2458.5382947727426,2493.159070409258,3.4620775636515853,16,136
1059,2468.415118063256,2491.365498885909,2.2950380822652603,40,20
1060,2456.9921627749454,2494.340852367721,3.734868959277547,16,136
1061,2467.6972560137274,2491.3573527275767,2.3660096713849263,40,32
1062,2458.506645896085,2492.981319468895,3.4474673572810124,16,128
1063,2467.340981163611,2490.5930505031793,2.3252069339568093,40,32
1064,2458.57811706338,2493.003364070238,3.4425247006858153,16,136
1065,2469.5232226239373,2492.826124730873,2.330290210693574,40,4
1066,2455.269848289385,2502.7800672053468,4.751021891596145,12,136
1067,2469.870245766473,2494.1261139135563,2.425586814708334,40,16
1068,2456.7376197260014,2501.4906697696397,4.475305004363809,12,128
1069,2468.301271086564,2491.849681803676,2.354841071711207,40,32
1070,2458.440654580015,2493.2210404483685,3.4780385868353507,16,136
1071,2468.3174778705275,2491.4294148201107,2.311193694958307,48,20
1072,2457.7555595311387,2499.003327195443,4.124776766430417,16,136
1073,2467.094379793639,2491.2211960416394,2.412681624800049,40,32
1074,2457.8650692133283,2493.5692617573286,3.5704192544000306,16,136
1075,2467.961976198801,2491.191421251378,2.3229445052577073,40,32
1076,2458.5697961038722,2493.109591186518,3.4539795082645885,16,128
1077,2467.3798246191727,2490.4809124473904,2.31010878282175,40,32
1078,2458.602510189505,2493.1212122846755,3.4518702095170464,16,136
1079,2468.4793334800183,2491.4611033711485,2.2981769891130073,48,20
1080,2457.925039918064,2498.8444691053137,4.0919429187249685,16,136
1081,2468.3306782190007,2492.582512564595,2.4251834345594263,40,16
1082,2456.2519009669513,2501.966449623247,4.571454865629567,12,136
1083,2469.033545404042,2492.517535131253,2.348398972721125,40,24
1084,2457.891073153834,2495.7632364442193,3.7872163290385306,12,128
1085,2467.417806747531,2490.5909199782186,2.317311323068771,36,32
1086,2458.584721864122,2490.9236709908073,3.233894912668532,16,112
1087,2464.8525374610217,2487.8997903545273,2.3047252893505457,28,32
1088,2458.0752971927086,2487.2822121391496,2.920691494644086,16,112
1089,2464.1026148023134,2486.542988521166,2.2440373718852626,24,28
1090,2457.6158985869147,2485.9914867569387,2.837558817002416,16,136
1091,2468.0239933562993,2491.15220080746,2.3128207451160403,36,0
1092,2453.7313621956705,2501.971740990971,4.824037879530047,12,136
1093,2468.377588517694,2493.5142194330906,2.5136630915396294,40,16
1094,2455.4816085224097,2502.707324644569,4.722571612215901,12,136
1095,2469.6262464775923,2493.1803844985,2.355413802090787,40,20
1096,2457.030161613365,2496.8258679313394,3.97957063179744,16,136
1097,2467.6418903097683,2490.4973323462677,2.285544203649928,36,20
1098,2456.075690993007,2492.874324594795,3.679863360178784,16,136
1099,2466.8937560636664,2490.5788324036457,2.368507633997926,40,32
1100,2457.682772831283,2493.9242186911333,3.6241445859850634,16,136
1101,2467.5757387083036,2490.6412392230222,2.3065500514718837,40,28
1102,2457.769436821962,2494.0296802824223,3.626024346046054,16,136
1103,2467.7369992929866,2490.7458488363645,2.300884954337807,40,28
1104,2457.9380109877607,2493.8741025287054,3.593609154094455,16,136
1105,2467.9027511329846,2490.9377179379903,2.303496680500585,48,20
1106,2457.349475439192,2499.4004928343425,4.205101739515057,16,136
1107,2467.8980626263096,2492.219376430045,2.432131380373554,40,32
1108,2457.5964680645498,2493.8025477508313,3.6206079686281387,16,136
1109,2467.6855944035124,2490.976005762199,2.3290411358686685,40,32
1110,2458.2653323618415,2493.3155417969324,3.5050209435091033,16,136
1111,2468.1392936091543,2491.187031563402,2.3047737954247833,40,20
1112,2456.6741543794155,2494.5401814649126,3.78660270854969,16,136
1113,2467.3792476181975,2491.182208296872,2.380296067867449,40,32
1114,2458.200435125113,2493.190197823723,3.4989762698609725,16,136
1115,2469.1485461288607,2492.6250233878245,2.3476477258963917,40,12
1116,2456.5217196981657,2501.847132407017,4.532541270885108,12,136
1117,2470.359400237347,2494.222702768265,2.386330253091798,48,4
1118,2455.8443381122106,2507.4674446371428,5.162310652493215,12,136
1119,2469.1053051051736,2493.9005324613827,2.479522735620905,40,24
1120,2457.107667329027,2496.1458986427906,3.9038231313763347,16,136
1121,2467.8371795142743,2491.1494041781275,2.331222466385308,40,32
1122,2458.3303651203305,2493.3754568803975,3.504509176006711,16,128
1123,2467.137038859602,2490.32415668001,2.3187117820408365,36,32
1124,2458.3638498169526,2491.0984656517626,3.273461583481015,16,112
1125,2464.6316654138523,2487.8219999431785,2.3190334529326426,28,32
1126,2457.8307462992793,2487.4315909463903,2.96008446471108,16,112
1127,2463.8580639088846,2486.482072266577,2.26240083576922,24,32
1128,2457.7683503690732,2485.80118828293,2.8032837913856756,16,128
1129,2466.9912165084065,2489.931286418647,2.2940069910240335,36,16
1130,2456.175840826463,2500.2475764380547,4.407173561159163,12,128
1131,2469.109091835179,2492.3517706292596,2.3242678794080938,36,4
1132,2454.3003883541573,2501.4304671325463,4.713007877838889,12,136
1133,2466.809518634594,2490.3472978631335,2.3537779228539466,40,32
1134,2457.508708317577,2494.353517335011,3.6844809017433606,16,136
1135,2467.410631934222,2490.3938870490297,2.298325511480769,36,20
1136,2455.995162380504,2493.0143908053865,3.701922842488252,16,136
1137,2466.813227451163,2490.361350696537,2.3548123245373938,40,32
1138,2457.6122707656746,2494.0516379081205,3.643936714244594,16,136
1139,2467.5052366426967,2490.5513075471245,2.3046070904427873,40,20
1140,2456.065168549951,2495.297785367574,3.923261681762264,16,136
1141,2467.991991242958,2491.836856916229,2.3844865673270923,40,32
1142,2457.7241388183684,2493.788973341096,3.6064834522727787,16,136
1143,2467.6093240488794,2490.7502183338947,2.314089428501546,40,28
1144,2457.782253796911,2493.8829071852456,3.6100653388334507,16,136
1145,2467.746727717021,2490.927073879199,2.3180346162177914,48,20
1146,2457.241423913277,2499.4599370934707,4.221851318019409,16,136
1147,2468.811596239806,2493.4869322835843,2.4675336043778193,40,16
1148,2455.6650166502623,2502.3203625467277,4.665534589646539,12,136
1149,2468.4619471304945,2492.1874349782406,2.3725487847746236,40,24
1150,2457.267217563255,2496.1389842598796,3.887176669662455,16,136
1151,2467.7815646568542,2490.834043349931,2.3052478693076948,48,20
1152,2457.165430246389,2499.5504813347725,4.238505108838357,16,136
1153,2466.504250508888,2490.7410843028033,2.4236833793915102,40,32
1154,2457.2749399285776,2494.116415896657,3.6841475968079664,16,136
1155,2467.371846914051,2490.7113095125424,2.333946259849167,40,32
1156,2457.9796668191216,2493.620314220672,3.5640647401550125,16,136
1157,2467.8569828424643,2490.899129151085,2.3042146308620666,40,28
1158,2458.057994537237,2493.711249505707,3.565325496847041,16,136
1159,2468.0224684573477,2491.0589768371256,2.3036508379778033,48,20
1160,2457.472114811438,2499.283998871845,4.181188406040711,16,136
1161,2469.066245009418,2493.646145793969,2.4579900784551274,40,24
1162,2456.75489357057,2498.1093207965496,4.135442722597972,16,136
1163,2468.7250528574864,2492.167688022132,2.344263516464549,40,32
1164,2458.2946116486823,2493.392167168455,3.509755551977288,16,128
1165,2467.1012853879533,2490.293565761067,2.3192280373113747,36,32
1166,2458.3064543627743,2490.9748431952876,3.2668388832513524,16,128
1167,2467.255848803184,2490.353648936084,2.309780013289969,36,32
1168,2458.49328212158,2490.843185323314,3.2349903201734405,16,120
1169,2465.962099370159,2488.8935877038534,2.293148833369407,32,32
1170,2458.4085819198726,2488.8329931755707,3.0424411255697996,16,104
1171,2463.3408241800817,2486.2501012578323,2.290927707775053,28,32
1172,2457.2570835742204,2487.9513091535023,3.0694225579282066,16,136
1173,2467.822198859789,2490.818701395039,2.299650253525055,36,0
1174,2453.6251636726893,2502.0426560246665,4.841749235197728,12,136
1175,2468.2335803135643,2493.300329294465,2.506674898090072,40,16
1176,2455.3887616119387,2502.816621689273,4.742786007733407,12,136
1177,2468.2966253255386,2491.679137360772,2.338251203523356,40,28
1178,2457.39091032331,2494.4675399502676,3.7076629626957796,16,136
1179,2467.362253173428,2490.418332630989,2.3056079457560954,36,20
1180,2455.9301487641897,2492.9016899410594,3.6971541176869973,16,136
1181,2466.748213834849,2490.536852479967,2.378863864511795,40,32
1182,2457.545444438237,2493.9412235085383,3.6395779070301106,16,136
1183,2467.4384103152584,2490.6146590338067,2.3176248718548265,40,28
1184,2457.6321084289166,2494.0466850998278,3.6414576670911,16,136
1185,2467.599670899941,2490.7192686471485,2.3119597747207514,40,28
1186,2457.8063305107507,2493.8967552621457,3.609042475139498,16,136
1187,2468.832365491223,2492.1707440450987,2.3338378553875887,48,12
1188,2456.31854483936,2503.985033149881,4.7666488310521045,16,136
1189,2468.6527355605654,2493.175898500094,2.452316293952844,40,32
1190,2457.424364782733,2494.011171709143,3.658680692641031,16,136
1191,2467.5134911216956,2490.8355176023415,2.332202648064614,40,32
1192,2458.0260863272965,2493.551646378193,3.5525560050896385,16,136
1193,2467.90004757461,2490.9983694845964,2.3098321909986392,40,20
1194,2456.434908344871,2494.7762860461735,3.834137770130228,16,136
1195,2467.140001583652,2490.9768341726585,2.383683258900659,40,32
1196,2457.9493914660106,2493.414504780426,3.546511331441509,16,136
1197,2467.842357343032,2491.0992317095993,2.325687436656734,40,28
1198,2458.0433690378054,2493.499342902488,3.545597386468261,16,136
1199,2468.0109315088307,2491.2371996524375,2.322626814360667,48,28
1200,2458.126478372383,2496.503671327114,3.837719295473075,16,136
